id,agency_name,agency_website,client_name,client_website,evidence_url,evidence_text,extraction_method,confidence,verification_status,territory
1487,Jewel Branding & Licensing,https://www.jewelbranding.com/,High Design,https://www.jewelbranding.com/portfolio/high-design/,https://www.jewelbranding.com/portfolio/,not-active,portfolio_a_text,0.7,machine_extracted_unverified,
1281,Jewel Branding & Licensing,https://www.jewelbranding.com/,Home Page,https://www.jewelbranding.com/portfolio/,https://www.jewelbranding.com/portfolio/,site-logo px-row x-apart-center site-header,portfolio_title,0.72,machine_extracted_unverified,
1566,Jewel Branding & Licensing,https://www.jewelbranding.com/,Inc. 5000,https://www.jewelbranding.com/company-overview/,https://www.jewelbranding.com/company-overview/,logo-grid,portfolio_image_alt,0.7,machine_extracted_unverified,
1609,Jewel Branding & Licensing,https://www.jewelbranding.com/,info@jewelbranding.com,,https://www.jewelbranding.com/,Listed on Jewel Branding & Licensing portfolio page,portfolio_a_text,0.7,machine_extracted_unverified,
1844,Jewel Branding & Licensing,https://www.jewelbranding.com/,Instagram | Facebook,https://www.jewelbranding.com/,https://www.jewelbranding.com/,contact-info,portfolio_li_text,0.64,machine_extracted_unverified,
1869,Jewel Branding & Licensing,https://www.jewelbranding.com/,Jewel Branding,https://www.jewelbranding.com/,https://www.jewelbranding.com/,Listed on Jewel Branding & Licensing portfolio page,json_ld_name,0.58,machine_extracted_unverified,
1632,Jewel Branding & Licensing,https://www.jewelbranding.com/,Jewel Branding Logo,https://www.jewelbranding.com/,https://www.jewelbranding.com/,site-logo px-row x-apart-center,portfolio_image_alt,0.7,machine_extracted_unverified,
1642,Jewel Branding & Licensing,https://www.jewelbranding.com/,Kith,https://www.jewelbranding.com/,https://www.jewelbranding.com/,slick-figure,portfolio_image_alt,0.7,machine_extracted_unverified,
1647,Jewel Branding & Licensing,https://www.jewelbranding.com/,Lifestyle & Fashion,https://www.jewelbranding.com/portfolio/lifestyle-fashion/,https://www.jewelbranding.com/portfolio/,not-active,portfolio_a_text,0.7,machine_extracted_unverified,
1652,Jewel Branding & Licensing,https://www.jewelbranding.com/,Log In,https://jewelbranding.artonomo.com/login,https://www.jewelbranding.com/,px-button px-animate animate-fadeInLeft hex-hero-content,portfolio_a_text,0.7,machine_extracted_unverified,
1307,Jewel Branding & Licensing,https://www.jewelbranding.com/,Looking for the newest and most on-trend artwork?,https://www.jewelbranding.com/,https://www.jewelbranding.com/,px-animate animate-fadeInDown hex-hero-content px-row flex-row x-apart-center,portfolio_h2_text,0.72,machine_extracted_unverified,
1663,Jewel Branding & Licensing,https://www.jewelbranding.com/,Lordy Dordie Scarves,https://www.jewelbranding.com/portfolio/,https://www.jewelbranding.com/portfolio/,attachment-medium size-medium wp-post-image img-link zoomit,portfolio_image_alt,0.7,machine_extracted_unverified,
1670,Jewel Branding & Licensing,https://www.jewelbranding.com/,Loveall,https://www.jewelbranding.com/portfolio/,https://www.jewelbranding.com/portfolio/,attachment-medium size-medium wp-post-image img-link zoomit,portfolio_image_alt,0.7,machine_extracted_unverified,
1313,Jewel Branding & Licensing,https://www.jewelbranding.com/,Main,https://www.jewelbranding.com/,https://www.jewelbranding.com/,main-nav px-main-menu Main px-row x-apart-center site-header,portfolio_aria-label,0.72,machine_extracted_unverified,
1676,Jewel Branding & Licensing,https://www.jewelbranding.com/,Mia Charro,https://www.jewelbranding.com/portfolio/,https://www.jewelbranding.com/portfolio/,attachment-medium size-medium wp-post-image img-link zoomit,portfolio_image_alt,0.7,machine_extracted_unverified,
1682,Jewel Branding & Licensing,https://www.jewelbranding.com/,Multicultural Designers,https://www.jewelbranding.com/portfolio/multicultural/,https://www.jewelbranding.com/portfolio/,not-active,portfolio_a_text,0.7,machine_extracted_unverified,
1727,Jewel Branding & Licensing,https://www.jewelbranding.com/,National Wildlife Federation whale in ocean,https://www.jewelbranding.com/portfolio/,https://www.jewelbranding.com/portfolio/,attachment-medium size-medium wp-post-image img-link zoomit,portfolio_image_alt,0.7,machine_extracted_unverified,
1319,Jewel Branding & Licensing,https://www.jewelbranding.com/,New York Botanical Garden,https://www.jewelbranding.com/,https://www.jewelbranding.com/,px-mt-content px-animate animate-fadeInUp flex-row x-apart-center m-top-base,portfolio_h2_text,0.72,machine_extracted_unverified,
1733,Jewel Branding & Licensing,https://www.jewelbranding.com/,NHM Hintze Hall,https://www.jewelbranding.com/portfolio/,https://www.jewelbranding.com/portfolio/,attachment-medium size-medium wp-post-image img-link zoomit,portfolio_image_alt,0.7,machine_extracted_unverified,
1739,Jewel Branding & Licensing,https://www.jewelbranding.com/,Nikki Chu x Z Gallerie,https://www.jewelbranding.com/portfolio/,https://www.jewelbranding.com/portfolio/,attachment-medium size-medium wp-post-image img-link zoomit,portfolio_image_alt,0.7,machine_extracted_unverified,
1749,Jewel Branding & Licensing,https://www.jewelbranding.com/,Now,https://jewelbranding.artonomo.com/designer/browser,https://www.jewelbranding.com/portfolio/,px-button px-animate animate-fadeInUp px-content-row tcenter,portfolio_a_text,0.7,machine_extracted_unverified,
1849,Jewel Branding & Licensing,https://www.jewelbranding.com/,NYBG x KITH,https://www.jewelbranding.com/,https://www.jewelbranding.com/,slick-slider slider-2 px-mt-img px-animate animate-fadeInUp,portfolio_li_text,0.64,machine_extracted_unverified,
1325,Jewel Branding & Licensing,https://www.jewelbranding.com/,Open Mobile Navigation,https://www.jewelbranding.com/,https://www.jewelbranding.com/,nav-mobile-togg Open Mobile Navigation px-row x-apart-center site-header,portfolio_aria-label,0.72,machine_extracted_unverified,
1755,Jewel Branding & Licensing,https://www.jewelbranding.com/,Piddix wall art butterfly,https://www.jewelbranding.com/portfolio/,https://www.jewelbranding.com/portfolio/,attachment-medium size-medium wp-post-image img-link zoomit,portfolio_image_alt,0.7,machine_extracted_unverified,
1765,Jewel Branding & Licensing,https://www.jewelbranding.com/,Planet Cat,https://www.jewelbranding.com/portfolio/,https://www.jewelbranding.com/portfolio/,attachment-medium size-medium wp-post-image img-link zoomit,portfolio_image_alt,0.7,machine_extracted_unverified,
1784,Jewel Branding & Licensing,https://www.jewelbranding.com/,Plum Pretty Sugar,https://www.jewelbranding.com/portfolio/,https://www.jewelbranding.com/portfolio/,attachment-medium size-medium wp-post-image img-link zoomit,portfolio_image_alt,0.7,machine_extracted_unverified,
1790,Jewel Branding & Licensing,https://www.jewelbranding.com/,Printfresh Header,https://www.jewelbranding.com/portfolio/,https://www.jewelbranding.com/portfolio/,attachment-medium size-medium wp-post-image img-link zoomit,portfolio_image_alt,0.7,machine_extracted_unverified,
1854,Jewel Branding & Licensing,https://www.jewelbranding.com/,Rachael Hale,https://www.jewelbranding.com/,https://www.jewelbranding.com/,Listed on Jewel Branding & Licensing portfolio page,portfolio_li_text,0.64,machine_extracted_unverified,
1859,Jewel Branding & Licensing,https://www.jewelbranding.com/,Rachael Hale Artonomo Plum Pretty Sugar,https://www.jewelbranding.com/,https://www.jewelbranding.com/,social-info,portfolio_li_text,0.64,machine_extracted_unverified,
1795,Jewel Branding & Licensing,https://www.jewelbranding.com/,Rachael Hale BBB product shot,https://www.jewelbranding.com/portfolio/,https://www.jewelbranding.com/portfolio/,attachment-medium size-medium wp-post-image img-link zoomit,portfolio_image_alt,0.7,machine_extracted_unverified,
1331,Jewel Branding & Licensing,https://www.jewelbranding.com/,Sister Companies,https://www.jewelbranding.com/,https://www.jewelbranding.com/,social-info foot-info,portfolio_h4_text,0.72,machine_extracted_unverified,
1337,Jewel Branding & Licensing,https://www.jewelbranding.com/,Skip to content,https://www.jewelbranding.com/,https://www.jewelbranding.com/,skip-link screen-reader-text home wp-singular page-template-default page page-id-35 wp-embed-responsive wp-theme-jewel-branding-2021 preload has-no-blocks px-frontend,portfolio_a_text,0.72,machine_extracted_unverified,
1805,Jewel Branding & Licensing,https://www.jewelbranding.com/,Turnowsky,https://www.jewelbranding.com/portfolio/,https://www.jewelbranding.com/portfolio/,attachment-medium size-medium wp-post-image img-link zoomit,portfolio_image_alt,0.7,machine_extracted_unverified,
1343,Jewel Branding & Licensing,https://www.jewelbranding.com/,Us,https://www.jewelbranding.com/company-overview/,https://www.jewelbranding.com/company-overview/,block-px px-simple-wys content-bar px-content-row entry-content,portfolio_h4_text,0.72,machine_extracted_unverified,
1815,Jewel Branding & Licensing,https://www.jewelbranding.com/,Whiskey Ginger,https://www.jewelbranding.com/portfolio/,https://www.jewelbranding.com/portfolio/,attachment-medium size-medium wp-post-image img-link zoomit,portfolio_image_alt,0.7,machine_extracted_unverified,
1658,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Abigail Dela Cruz,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=64&artistid=Abigail+Dela+Cruz,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1689,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Adua Hernandez,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=730&artistid=Adua++Hernandez+,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1745,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Aleksandar Stojsic,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=141&artistid=Aleksandar+Stojsic,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1760,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Aleksey Ivanov,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=1269&artistid=Aleksey+Ivanov,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1770,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Alex Hoskins,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=411&artistid=Alex+Hoskins,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1771,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Alisson Ricardo,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=988&artistid=Alisson+Ricardo,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1772,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Amy Willcox,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=467&artistid=Amy++Willcox,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1777,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Andrea Rania,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=113&artistid=Andrea+Rania,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1792,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Andres Hertsens,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=418&artistid=Andres+Hertsens,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1797,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Angela Ruiz,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=1144&artistid=Angela+Ruiz,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1807,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Anna Rold,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=1263&artistid=Anna+Rold+,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1817,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Antonio Tavares,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=1252&artistid=Antonio++Tavares,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1831,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Antony Williams,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=149&artistid=Antony+Williams,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1836,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Ariel Hsu,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=361&artistid=Ariel+Hsu,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1841,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Arlo Li,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=811&artistid=Arlo+Li,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1874,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Aurelie Lise Anne,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=1058&artistid=Aurelie+Lise+Anne,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
1882,Lemonade Illustration Agency,https://www.lemonadeillustration.com/,Axana Zasorina,https://www.lemonadeillustration.com/ArtistDetail.aspx?id=401&artistid=Axana+Zasorina,https://www.lemonadeillustration.com/,image-with-hover-overlay image-hover-zoom s-12 m-6 l-five background-white full-width portfolio,portfolio_a_text,0.72,machine_extracted_unverified,
